,entity_id,entity_type,time_index,fiware_servicepath,__original_ngsi_entity__,weight_id,angular_coefficient_c1,angular_coefficient_c2,angular_coefficient_c3,angular_coefficient_c4,angular_coefficient_c5,angular_coefficient_c6,angular_coefficient_c7,angular_coefficient_c8,external_power_c1,external_power_c2,external_power_c3,external_power_c4,external_power_c5,external_power_c6,external_power_c7,external_power_c8,firmware_c1,firmware_c2,firmware_c3,firmware_c4,firmware_c5,firmware_c6,firmware_c7,firmware_c8,point_c1,point_c2,point_c3,point_c4,point_c5,point_c6,point_c7,point_c8,serialn_c1,serialn_c2,serialn_c3,serialn_c4,serialn_c5,serialn_c6,serialn_c7,serialn_c8,temperature_c1,temperature_c2,temperature_c3,temperature_c4,temperature_c5,temperature_c6,temperature_c7,temperature_c8,weight_c1,weight_c2,weight_c3,weight_c4,weight_c5,weight_c6,weight_c7,weight_c8,voltage_c1,voltage_c2,voltage_c3,voltage_c4,voltage_c5,voltage_c6,voltage_c7,voltage_c8,datetime,total_weight
1051,urn:ngsi-v2:DSX:002,DSX,1647340673000,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14748,2","15982,8","17668,3","17402,2","13369,5","11817,0","5571,3","8356,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",14,-4,-12,19,731,1084,287,425,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:37:53.000,2544
773,urn:ngsi-v2:DSX:002,DSX,1647340676916,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14746,2","15984,7","17664,9","17403,1","13375,2","11810,1","5578,2","8349,1",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",14,-4,-13,20,732,1083,288,424,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:37:56.916,2544
774,urn:ngsi-v2:DSX:002,DSX,1647340680389,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14746,5","15983,8","17664,2","17403,2","13378,1","11811,6","5575,0","8348,8",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",14,-4,-13,20,733,1083,287,424,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:00.389,2544
78,urn:ngsi-v2:DSX:002,DSX,1647340684116,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14744,7","15985,0","17667,2","17404,5","13373,6","11810,0","5574,8","8352,2",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",13,-4,-12,20,732,1083,287,425,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:04.116,2544
769,urn:ngsi-v2:DSX:002,DSX,1647340687739,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14745,2","15982,7","17669,2","17406,6","13368,0","11816,0","5577,9","8353,7",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",13,-4,-12,20,731,1084,288,425,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:07.739,2545
771,urn:ngsi-v2:DSX:002,DSX,1647340691574,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14747,7","15982,4","17668,2","17406,0","13378,8","11814,4","5574,5","8349,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",14,-4,-12,20,733,1083,287,424,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:11.574,2545
646,urn:ngsi-v2:DSX:002,DSX,1647340694811,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14750,9","15983,7","17675,4","17411,6","13361,7","11828,4","5563,5","8672,7",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",14,-4,-11,21,730,1086,285,481,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:14.811,2602
77,urn:ngsi-v2:DSX:002,DSX,1647340698342,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14745,8","15989,7","17659,4","17412,9","13327,1","12053,8","5681,0","8546,9",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",13,-3,-14,21,724,1125,306,459,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:18.342,2631
1050,urn:ngsi-v2:DSX:002,DSX,1647340702142,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14739,1","15990,5","17672,6","17406,2","13372,5","12034,0","5684,7","8541,7",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",12,-3,-11,20,732,1122,306,458,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:22.142,2636
74,urn:ngsi-v2:DSX:002,DSX,1647340705845,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14750,1","15989,8","17659,5","17397,4","13398,8","12053,4","5673,7","8541,5",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",14,-3,-14,19,736,1125,304,458,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:25.845,2639
647,urn:ngsi-v2:DSX:002,DSX,1647340709421,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14743,6","15979,7","17663,9","17395,2","13381,6","12018,2","5674,1","8552,4",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",13,-5,-13,18,733,1119,305,460,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:29.421,2630
1052,urn:ngsi-v2:DSX:002,DSX,1647340712916,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14749,6","15978,0","17662,0","17388,8","13323,0","11979,3","5663,2","8547,5",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",14,-5,-13,17,723,1112,303,459,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:32.916,2610
80,urn:ngsi-v2:DSX:002,DSX,1647340716818,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14716,2","16006,2","17864,4","17953,8","12957,7","11498,6","4222,1","5946,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",8,0,22,116,659,1028,50,3,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:36.818,1886
926,urn:ngsi-v2:DSX:002,DSX,1647340720201,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"15386,8","17148,6","22034,8","23210,1","9301,4","5516,6","3969,4","5962,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",126,200,754,1038,18,-22,5,5,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:40.201,2124
79,urn:ngsi-v2:DSX:002,DSX,1647340723910,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"19742,7","20236,8","20213,7","19575,5","9198,9","5552,2","3984,2","5944,2",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",890,742,434,401,0,-15,8,2,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:43.910,2462
81,urn:ngsi-v2:DSX:002,DSX,1647340727594,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"18355,9","19007,4","17677,3","17192,6","9251,9","5649,3","3967,9","5947,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",647,527,-10,-17,9,2,5,3,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:47.594,1166
928,urn:ngsi-v2:DSX:002,DSX,1647340731078,/,,a20b1933-62a8-4ad9-93a6-a9cb80636fc5,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14755,5","15962,4","17549,0","17274,0","9248,7","5640,7","3962,1","5943,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,3","8,8","8,2","8,4","9,4","9,1","8,6","9,1",15,-8,-33,-3,8,0,4,2,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 10:38:51.078,-15
931,urn:ngsi-v2:DSX:002,DSX,1647343333057,/,,e0d3851d-309e-41c8-8bf5-2f19a4567bea,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14777,6","15970,4","17523,9","17282,1","9242,0","5609,3","3969,0","5958,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,4","9,2","9,3","10,5","10,0","9,5","10,0",0,-1,1,0,0,0,0,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:22:13.057,0
502,urn:ngsi-v2:DSX:002,DSX,1647343472803,/,,35de0c28-6d12-444d-a7d2-18004dc20d9e,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14780,7","15964,4","17525,8","17286,7","9243,0","5612,4","3971,6","5956,9",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,5","9,2","9,4","10,5","10,1","9,6","10,0",0,-1,0,0,0,0,-1,0,"11,3 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:24:32.803,-2
226,urn:ngsi-v2:DSX:002,DSX,1647343490501,/,,70a676f8-f069-48a9-ad35-a2ae226984fc,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14781,7","15972,3","17520,5","17281,6","9236,5","5611,3","3973,7","5956,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,5","9,2","9,4","10,5","10,1","9,6","10,0",0,0,-1,0,0,0,-1,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:24:50.501,-2
501,urn:ngsi-v2:DSX:002,DSX,1647343494726,/,,70a676f8-f069-48a9-ad35-a2ae226984fc,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14781,9","15969,8","17520,0","17280,2","9243,7","5609,2","3972,5","5959,2",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,5","9,2","9,4","10,5","10,1","9,6","10,0",0,0,-1,0,0,-1,-1,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:24:54.726,-3
366,urn:ngsi-v2:DSX:002,DSX,1647343499551,/,,70a676f8-f069-48a9-ad35-a2ae226984fc,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14778,8","15971,7","17520,3","17278,3","9241,7","5611,1","3970,1","5958,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,5","9,2","9,4","10,5","10,1","9,6","10,0",0,0,-1,0,0,0,-1,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:24:59.551,-2
365,urn:ngsi-v2:DSX:002,DSX,1647343568906,/,,40452b90-74bb-4df7-b257-47de216bf35f,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14787,0","15977,3","17524,0","17278,7","9242,5","5611,9","3970,2","5953,5",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,5","9,2","9,4","10,6","10,1","9,6","10,0",0,0,-1,-2,0,-1,0,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:26:08.906,-4
930,urn:ngsi-v2:DSX:002,DSX,1647343572414,/,,40452b90-74bb-4df7-b257-47de216bf35f,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14781,2","15970,2","17526,1","17280,6","9238,5","5616,7","3971,0","5954,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,5","9,2","9,4","10,6","10,1","9,6","10,0",0,-1,-1,-1,0,0,0,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:26:12.414,-3
929,urn:ngsi-v2:DSX:002,DSX,1647343576319,/,,40452b90-74bb-4df7-b257-47de216bf35f,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14782,4","15971,3","17521,6","17276,5","9244,4","5608,7","3970,1","5953,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"9,9","9,5","9,2","9,4","10,6","10,1","9,6","10,0",0,-1,-2,-2,0,-2,0,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 11:26:16.319,-7
927,urn:ngsi-v2:DSX:002,DSX,1647346431025,/,,9f9ecbe5-55bd-4e75-b3f8-3cb10082ffee,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14773,8","15969,0","17509,4","17262,1","9243,2","5608,7","3965,8","5954,5",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"10,5","10,0","10,3","10,4","11,8","11,2","10,7","11,2",-1,-2,0,0,0,-1,0,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 12:13:51.025,-4
225,urn:ngsi-v2:DSX:002,DSX,1647346434433,/,,9f9ecbe5-55bd-4e75-b3f8-3cb10082ffee,"0,999740 0,999950","1,00043 0,999280","1,00171 1,00068","0,999310 0,999670","0,997420 1,00074","1,00154 1,00078","1,00037 0,999340","0,998950 0,999210",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14778,5","15979,4","17505,5","17263,1","9231,2","5607,2","3965,2","5949,9",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"10,5","10,0","10,3","10,4","11,8","11,2","10,7","11,2",0,0,-1,0,-1,-1,0,0,"11,4 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-15 12:13:54.433,-3
